Sample Id,Q8N2W9,"P29460, Q9NPF7",P42226,P04792,P06703,Q9BQB4,P0DML2 P0DML3,P10451,P01130,P01566,Q9HBX9,Q8WWG1,Q16778,Q7L7L0,Q9NZH7,HCE003167,P58294,"P07357,P07358,P07360",O00300,P05156,P33681,P30519,P07384 P04632,P10809,O15444,Q29983,Q9HC73,P08476,P02745  P02746  P02747,P50895,Q9UBX7,P12956,P01031...289,P63000,P99999,O15496,P22692,P27918,P18031,P08697,P09038,Q9H2X3,Q9UBG0,P26718,P49763,P49961,Q8NCW0,P07093,P0CG37,Q9UQM7,P24941 P20248,Q8NFM7,Q06124,P20231,Q16548,Q9UHF5,P48740,P15586,Q99538,P00747...664,P35354,Q9UJ70,P17213,P02751...750,O00541,Q9BXJ7,P0DJI8,P26927,P35247,P45973,P14061,P15692...939,Q9UK05,P01308,P01024...949,P17174,P28799,P15428,O60674,P50281,P06400,Q86VB7,P09493,Q8N423,O76036,Q969Z4,Q9H2E6,Q96DU3,O76083,Q02241,Q8NBP7,Q9UNP9,O94768,P12268,Q9HCR9,O00548,Q9Y625,P31948,P01138,Q06323,Q01484,Q12907,P04155,P47929,Q9UBX1,Target
77-0249-05,0.11807909604519784,0.030261265580057484,0.17808381811706053,0.21524542056987264,0.21885299934080416,0.213165900453896,0.3993937097385376,0.568748167692759,0.0,0.1296304968856835,0.14656194427978653,0.0,0.13178855901520636,0.0,0.014629754670267836,0.20986856280973926,0.360000000000003,0.20838303934399605,1.0000000000000002,0.21110002849814763,0.09626619253238533,0.667827739075364,0.9998284439869619,0.0,0.21220914011494907,0.06468770777112909,0.134593572778828,0.0,0.061648310902221726,0.061694795440487615,0.9359323882224646,0.015630436318070817,0.6003989361702127,0.0,0.13741987179487158,0.3592795822639172,0.6264532689113695,0.030554633012288335,0.004260588866896047,0.12992383025027202,0.8029331694037058,0.21915685058896464,0.20405608412618947,0.013018612351377135,0.07881112967431886,0.764173415912339,0.0,0.34229270259373734,0.06897225478702612,0.0942920799957562,0.0,0.16786858974358987,0.0,0.0234382383517626,0.9207317073170731,0.12225367300175216,0.21183447724395288,0.11534808456748863,0.02285714285714313,0.7602023020579002,0.5897226753670473,0.5619469026548671,0.09767329488755139,0.2582239645474688,0.0,0.010665773711471045,0.043494514605510556,0.0,0.0,0.17500291477206487,0.2492050685776661,0.033418834737999226,0.8896466212027276,0.054621848739495715,0.33830645161290307,0.4038702426803712,0.001719287277274148,0.845324859244931,0.7076667967225907,0.07729015764806138,0.5745916515426497,0.44946236559139785,0.2573913043478264,0.9353932584269664,0.37187362878455454,0.07273798612020421,0.5315755627009646,0.07012124995892621,0.04651579387352958,0.01708718768247333,0.46442266723476777,0.6667840643839055,0.19137517363303436,0.34373383899327714,0.24701929330153913,0.8392897280287706,0.4908637018735846,0.19632829373650096,0.0,0.3179465056082831,0.9999999999999999,0.587241473626628,1.0,0.027694289394590066,0.09467975670897959,2
126-0047-01,0.8632768361581924,0.7894894534995207,0.6973762317464087,0.3211974592773803,0.5444957152274226,0.5874600289638148,0.7912087912087911,1.0,0.10420183830425812,0.02828642345337891,0.7854623592175457,0.43803091858808624,0.8269370021723388,0.3559981504246128,0.09464325905919424,0.1728075845722904,0.7200000000000024,0.576145747674917,0.18966763005780352,0.37118837275577093,0.789433578867158,1.0,0.6646079945102076,0.681403393180695,0.3179572072490995,0.4167155539911611,0.053591682419659725,0.8070156902107877,0.0965646827743093,0.3429354069099586,0.005179934569247535,0.5610842683255421,0.26396276595744683,0.9721343392552931,0.19875801282051286,0.1471369147712187,0.47395440132870315,0.7588840916638993,0.0019519122908726663,0.15952121871599562,0.6176341441995257,0.22008679479231244,1.0000000000000002,0.8932172778809013,0.2882659901408742,0.7694140066698427,0.019846151934285253,0.4858889934148637,0.6171355998436889,0.11723515993846481,0.45773393615563773,0.7166132478632481,0.6941015089163238,0.01786220584065778,0.2964939024390245,0.575279687289392,0.06443659625508102,0.889611988602385,0.44373177842565603,0.4136728287408441,0.19453507340946163,0.08112094395280234,0.6384331768190843,0.02914607124595192,0.10563623789764864,0.047269015354868674,0.06477355166338482,0.6326547850325199,0.6631147240836353,0.6849860090940888,0.9020454653314982,0.5405643092707951,0.021698698078115308,0.7962184873949578,0.6104838709677418,0.9999999999999999,0.13613629259143484,0.18023557044661664,0.6218298868513461,0.0714103110353643,0.07186932849364802,0.46838709677419366,0.0,0.37780898876404434,0.4874945151382186,0.9069006154249051,0.06649517684887463,0.7988696480793873,0.06383232817818116,0.1795384000737576,0.08606731998295691,0.0,0.19396388432882938,0.0,0.03799046173856496,0.26725106765565276,0.2065318097591105,0.14557235421166292,1.0,0.8891285591026747,0.1322994911558032,0.29389425403437897,0.00974421437271622,0.9854014598540143,0.9419836807254784,1
126-0047-02,0.47372881355932206,0.8833892617449666,0.45803158019707935,0.43249781673600673,1.0,1.0,0.3308071239105721,0.6388155965992377,0.0036578503095104214,0.008195569709174358,0.36927978660343797,0.26734553896480767,0.06661839246922518,0.18290496114763893,0.0,0.009265244559362187,0.4800000000000004,0.2690726306158133,0.6539017341040465,0.1518238814477058,0.21386842773685566,0.3271057631412286,0.3088008234688625,0.4769230769230769,0.27774987754899616,0.5328718369901053,0.03591682419659736,0.4163452902953144,0.01944441660737367,0.2131660334010781,0.02971646673936751,0.45866632484624614,0.1023936170212767,0.6469944025310296,0.4036057692307693,0.3675546508540577,0.3077155367658162,0.9721022915974764,0.3453546888775303,0.03519894024696031,0.587248616843769,0.1143831370117793,0.6214321482223337,0.6697185571665081,0.03017552544190749,0.31824678418294416,0.017944798618101374,0.3664158043273752,0.2095545134818288,0.14304280940003186,0.4760926154267707,0.2872596153846154,0.541838134430727,0.10254229278896138,0.12881097560975607,0.34842970750775026,0.1446658226161125,0.6852640095683682,0.10612244897959222,0.4744215788861761,0.13336052202283843,0.05457227138643067,0.3581361148751563,0.0535196863814556,0.14038727524204703,0.03832506089558364,0.04657033297306902,0.690429934960723,0.22542019114577616,0.5339279468345576,0.5266954582127092,0.30377427629168186,0.16367017978921256,0.39530812324929965,0.23850806451612883,0.5437070509593659,0.10847139731165989,0.07733757037753441,0.23146703082325404,0.5077119727311461,0.0,0.29089605734767043,0.616521739130435,0.5238764044943816,0.28982009653356733,0.5047793636244595,0.57967845659164,0.6058226267538527,0.14886248283274614,0.033621193029902574,0.07328504473796338,0.12110198989130716,0.0,0.26271332528874347,0.007533058747019289,0.10654079568442332,0.0,0.1362850971922247,0.7715972273250544,0.1199309749784297,0.04797673855100559,0.5638610111721265,0.14835566382460413,0.4117647058823529,0.5063769013353041,1
126-0050-02,0.04265536723163832,0.514441514860978,0.27033123590169783,0.24307729025748956,0.4713249835201052,0.07321138725008988,0.4168245547555891,0.4617414248021108,0.05158506846745452,0.005853978363695965,0.3722732661529341,0.008072600643697525,0.6545981173062998,0.1384362065659926,0.09166103983794732,0.14134884723120011,0.6400000000000041,0.5744316141809795,0.14523121387283244,0.16372185807922485,0.16078232156464334,0.1599113362887904,0.5601303825699092,0.19044638445066708,0.546088077922239,0.26829363682584384,0.8566162570888469,0.6109144698610594,0.2040025253790574,0.09518423610497484,0.5826063249727373,0.4626347552888428,0.2067819148936172,0.14565587734241903,0.1294070512820511,0.7939198159129124,0.7478484070662843,0.982065758884092,0.0,0.1232057529450726,0.5402652147185385,0.08803471791692499,0.2731597396094142,0.09481763909095497,0.18346636965534313,0.1100524059075747,0.13471026109433448,0.19573981991667777,0.09974599452911287,0.07540714020476372,0.2264693793670366,0.8440170940170941,0.2871513488797439,0.047916075985256594,0.9794207317073171,0.10324841622860215,1.0,0.5530657473528686,0.39067055393586037,0.8011277758400187,1.0,0.11504424778761052,0.06159728568577405,1.0,0.9434647302904564,0.15992395478334132,0.0,0.43797336486752836,0.08868871068146034,0.32030430220356776,0.23686583455934707,0.806815683400513,0.14321140731556103,0.11659663865546221,0.10624999999999996,0.15963287716135377,0.059549859331040955,0.20676315153189861,0.33944596176355835,0.03170004260758416,1.0,0.40774193548387094,0.32478260869565245,0.12780898876404478,0.6906537955243526,0.2679717166426605,0.2354983922829582,0.23950974271350178,0.11022869767719592,0.11911859614616305,0.12441414571793774,0.2183485138573018,0.7309635054931178,0.6235131873814859,1.0,0.9999999999999998,0.9219682931850937,1.0,0.22160580008327835,0.0,0.7566028592197721,0.30911653937595984,0.37685749086479897,0.5255474452554744,0.10076203221908177,0
126-0051-02,0.17711864406779654,0.732262703739214,0.2083580671969607,0.28087894682599523,0.6130520764667104,0.17067753943646907,0.5721864342553995,0.7050718264438585,0.13346464078034137,0.007961410574626515,0.6912418494368701,0.19252888724740153,0.0,0.16287541305303993,0.1389545352239478,0.2029734970911441,0.120000000000001,0.6444910297541142,0.2984104046242775,0.12874038187517806,0.26771653543307106,0.0052248258391386915,0.8862583633556357,0.2276066545873826,0.7258709521418076,0.9040635144119833,0.060207939508506614,0.7564055153468223,0.8217783879663683,0.32722452946894065,0.6166848418756817,0.7324357059332876,0.0,0.5288391336091506,0.4236378205128204,0.5172581644393308,0.2506417031556698,0.42411159083360994,0.0008507456030517075,0.11584425415148791,0.35145341178536915,0.08121512709237444,0.5823735603405109,0.04878844127828241,1.0,0.17246307765602653,0.03827560924082565,0.3154145948125252,0.23993747557639694,0.26932258235637374,0.3877243458007946,0.5032051282051284,0.5459533607681755,0.06535299121066063,0.07317073170731703,0.22873702655344375,0.9017791697207972,0.6402363949766068,0.045247813411079196,0.8267643297291013,0.14885807504078308,0.35693215339233025,0.2742171661467032,0.055224134992329976,0.09612724757952973,0.2789638839230258,0.006099817893786181,0.6375960807500634,0.2525907210077263,0.21559111577474643,0.41288975368990544,0.9999999999999999,0.32796032238065703,0.3757002801120446,0.21471774193548376,0.23884056613713256,0.050953422944670215,0.19705709647335146,0.4338665626219276,0.05538985939497232,0.046823956442831216,0.5103942652329749,0.3121739130434784,0.37640449438202195,0.8106625713032032,0.49528610711012133,0.3578135048231512,0.48020241185555146,0.2377739296590434,0.376901564276714,0.020025564550489983,0.37613853929763696,0.13499179189291577,0.9603516635062921,0.0,0.394470667565745,0.2271206506073708,0.1928725701943843,0.36752639184853164,0.07894736842105265,0.48655197480009693,0.03373729722905994,0.6811205846528623,0.553885787891799,0.12572033517432857,2
126-0065-01,0.7915254237288134,0.4128116011505274,0.8229846847916418,0.1384813161420505,0.6657877389584703,0.6580374585710536,0.38347859037514187,0.3890354734681911,0.24845244794597637,0.020184517398023696,0.4053200948429164,0.048171793383633144,0.6053584359160027,0.22648276173183407,0.13130204816565383,0.09286791639732812,0.7600000000000016,0.4067244993687815,0.04263005780346818,0.4065973211741238,1.0,0.696247625079164,0.28701320981300416,0.3879426783067038,0.6490275220256807,0.9266299033986467,0.024007561436673014,0.3507316815468331,0.14228707146221453,0.391958999734912,0.09487459105779716,0.7795676843672095,0.26994680851063846,0.746653687028474,0.3856971153846154,0.5736790866448358,0.37913332326740146,0.7535702424443707,0.9999999999999999,0.029852864644935417,0.9661016949152541,0.043397396156230617,0.4621932899349024,0.11187478051472444,0.17515417775302689,0.8685088137208195,0.027078750823298414,0.15730412578954445,0.34212583040250094,0.16086679751737312,0.473215508973832,0.18576388888888895,0.6904435299497027,0.033172667989793035,0.1417682926829268,0.25892977490227786,0.006530285866595653,0.6816055158827874,0.5419241982507295,0.1759097779327985,0.2084013050570962,0.44395280235988194,0.38551875544911196,0.08556332026589397,0.09837482710926693,0.10638877036829002,0.2643131042447034,0.4647211194639189,0.4041158592405434,0.38415238428354914,0.9952066821698065,0.21612312202271888,0.3893366398016119,0.6939775910364145,0.25383064516129017,0.9730160030905749,0.053454204438887154,0.27118234257884,0.6762582910651582,0.07618236046016189,0.2185117967332123,0.2818637992831543,0.6130434782608696,0.19943820224719078,0.558797718297499,0.5762734057876129,0.49016077170418004,1.0,0.0779244043709321,0.5715602815083438,0.06987643800596505,0.3681879662344182,0.30963505493117804,0.29839682813308044,0.03202904834164322,0.21915037086985834,0.34478587605517813,0.321814254859611,0.4329120435006246,0.10957722174288176,0.2043857523624908,0.06923141660880705,0.3712545676004873,0.45749248604551307,0.6978337511360571,1
126-0065-02,1.0,0.1768935762224353,0.8200166211563575,1.0000000000000002,0.4044166117336849,0.08793627960772496,0.4304660856384994,0.039871005570213836,0.06476270868504973,0.05404392825364117,0.08792234736218119,0.23742943069698724,0.6965966690803764,0.21607326122996756,0.3771381949133469,0.3471234647705235,0.6799999999999997,0.4077205499125549,0.08562138728323698,0.12738671986320887,0.16764033528067057,0.027707409753008228,0.696174300909247,0.6838412123208696,0.48263675762141256,0.3904728382025109,1.0,0.5928469544085793,0.07752111998556926,0.09141998762923031,0.04143947655398039,0.18281462956519912,0.23404255319148937,0.8112679484059383,0.853245192307692,0.47924595096911227,0.2314661029744829,0.8664895383593487,0.002579680215705175,0.07200643421488385,0.4102924387459381,0.0,0.18352528793189782,0.4555761802036826,0.2268630241527958,0.27727489280609796,0.03735600044737726,0.4405993818035211,0.23769050410316522,0.14585433133520773,0.787368132620907,0.8560363247863247,0.8724279835390947,0.03666950193743503,0.930640243902439,0.15864671788650753,0.4520557073365763,0.5433918457804199,0.21329446064139956,0.6176026043483317,0.0709624796084829,0.05752212389380529,0.7766174014432925,0.679904550877791,0.06552558782849238,0.0946762947400258,0.5691411397184016,0.8820564799954953,0.16225420191145767,0.13109187361548325,0.9999999999999998,0.15470868449981678,0.9783013019218847,0.3662464985994396,0.004838709677419284,0.2356446307114176,0.4180994060643951,0.8127180408276049,0.5217518532969179,0.08138048572645931,0.04137931034482767,0.27412186379928327,0.9786956521739134,0.4803370786516852,0.9197016235190874,0.09218279429095144,0.42045016077170416,0.2633325666217594,0.17029915805815962,0.677832754540705,1.0,0.9999999999999999,0.2101275413562318,0.7147043613170143,0.030565792326035124,0.7057765790065182,0.10631562693020385,0.48552915766738636,0.8962206383030837,0.48058671268334774,0.6314514174945479,0.3336068505543983,0.6708891595615103,0.835337054529841,0.23653959471471225,0
126-0067-01,0.7553672316384183,0.0,0.5359135699869404,0.3652695585196114,0.3529993408042187,0.07172917861343026,0.5600606290261463,0.36089123424215774,0.1467829675483024,0.047862127101578236,0.5335506816834615,0.10024798184983907,0.4004344677769729,0.12019984436499788,0.37058293945532295,0.400991165697048,0.3200000000000003,0.18323855410523304,0.027456647398843903,0.16243944143630668,0.061976123952248274,0.0,0.7371761880253905,0.7794432548179872,0.4674032327065083,0.6074934490985175,0.8523629489603024,0.9274129642347722,1.0,0.47832464434037303,0.020992366412213748,0.05724532852691966,0.2559840425531914,0.7377707471404235,0.45532852564102533,0.5288521108062658,0.31783179827872576,0.787446031218864,0.002284663595292083,0.07777830344892842,0.4759813822780363,0.018288902665840046,0.3512769153730596,0.33529824913460105,0.37689499412165084,0.26202953787517846,0.0908300090718165,1.0,0.4340562719812426,0.2794811946315846,0.43553911494725295,0.5265758547008548,0.8559670781893005,0.026935072299404596,0.43216463414634143,0.41083704003234933,0.25561404677817023,0.5688254124599852,0.38285714285714345,0.4570980118590863,0.08238172920065245,0.9999999999999998,0.7590268805344595,0.6464973581046531,0.09491701244813278,0.08879143195087306,0.5239032912366937,0.5930258749331307,0.31817349591709687,0.29638859741168233,0.8253998386407857,0.1137412971784536,0.20272783632982022,0.34278711484593827,0.22943548387096757,0.11369569543789004,0.38371366051891215,0.8309557528237363,0.5868123293015999,0.072006817213464,0.13067150635208713,0.8291039426523295,0.7330434782608697,0.31460674157303314,1.0,0.4744009427785776,0.3596141479099678,0.5358985311996847,0.41708962799307336,0.6156612065521374,0.9475926714955263,0.9498124758803891,0.29347139790377574,0.8539906912601276,0.03387166702796446,0.7233086086761069,0.18486205476631673,0.43412526997840173,0.8759766820976316,0.3951682484900777,0.5725708747274049,0.2683046140251213,0.7135200974421438,0.9999999999999999,0.41339498836477667,2
126-0068-01,0.322316384180791,0.7395733461169705,0.557402350706399,0.09637822268750307,0.8602504943968357,0.06452224284895078,0.5251989389920424,0.6942245675754912,0.19405364847120615,0.008710719805179595,0.48647006520450475,0.14240489632248193,0.3577118030412745,0.14289097655324856,0.5424544226873734,0.5214393449687567,0.6400000000000041,0.11306331870142738,0.3800578034682083,0.2305500142490738,0.8155956311912624,0.22474667511082963,0.8672156459083892,0.7182671718003623,0.894524735102828,0.391450584692401,0.030529300567107787,0.6915315124940566,0.7192710473308146,0.37204206061677114,0.12131952017448205,0.8980712433979392,0.10505319148936176,0.6297152591871501,0.41394230769230744,0.8129037967961767,0.2912577381851126,0.7412819661242116,0.8473734944718687,0.009225528693759762,0.5574778255905857,0.16924984500929938,0.9371557336004006,0.2989013194200574,0.26155559680712825,1.0,0.033279896606146456,0.21616718183039907,1.0,0.10577688186303116,0.3541581038498425,0.5982905982905984,0.654320987654321,0.04314337019185332,1.0,0.08329963606955115,0.06976744186046518,0.0726773841770148,0.8550437317784261,0.6556795721427743,0.09747145187601958,0.1725663716814158,0.7074507085158459,0.1513550366456451,0.04253112033195017,0.1568313772933736,0.3015634484698636,0.627685333783822,0.26061005529312675,0.5366095371341962,0.7349437615680319,0.6532063026749725,0.029758214507129566,0.403361344537815,0.07358870967741926,0.882921061565657,0.08424507658643327,0.15882007529964426,0.4051892313694889,0.06663826161056671,0.12921960072595284,0.7349103942652331,0.4269565217391307,0.4915730337078652,0.20842474769635788,0.5544716511719261,0.7576848874598072,0.7576315184175073,0.1523855018809339,0.3159285780140754,0.06178099701746914,0.07803701025481558,0.23734057330471015,0.6404068264092397,0.07728159549100369,0.05394470667565732,0.1458976734609842,0.3727861771058314,0.7201116907928578,0.14279551337359797,0.03792100799612308,0.46499505565023425,0.18075517661388557,0.46543580936024054,0.1294256294505977,1
126-0069-02,0.25,0.6170302013422819,0.1513712453995013,0.01607750180356591,0.834541858932103,0.11016454945717141,0.6813186813186811,0.10290237467018448,0.02616769836803602,0.01714044864890179,0.3023858921161825,0.07112330501767528,0.1383055756698044,0.0777385557522922,0.13718208417735764,0.3365653953889247,0.7600000000000016,0.18872841407905838,0.6336705202312141,0.35081219720718143,0.0,0.5820930968967701,0.3381369016984045,0.873431065722286,0.45391192207776143,0.6286127732801439,0.05708884688090743,0.1784563368376566,0.06617395051459607,0.15039321374922698,0.07360959651035992,0.5770312373288828,0.22606382978723394,0.5636407885130202,0.11810897435897427,0.4174705726170458,0.503397252000604,0.5861839920292264,0.0012109403140211803,0.06895964422576524,0.5525599367700007,0.11996280223186609,0.11166750125187785,0.254853760096323,0.1023657776952746,0.786565030967127,0.02409623581751978,0.1263943018411504,0.35375146541617813,0.4098986791151663,0.33881353610083575,0.21541132478632496,0.5304069501600366,0.006757395331254135,0.2339939024390243,0.3574605742013748,0.0,0.0,0.0109620991253645,0.38553656551563786,0.04241435562805873,0.2197640117994099,0.0,0.09579001193114028,0.1737551867219917,0.09397093214800732,0.06029122188827858,0.2658163696258129,0.38829689845838355,0.301664334849015,0.5227089364529447,0.10260168559912053,0.32796032238065703,0.5955882352941175,0.594758064516129,0.6912468830849557,0.12722725851828695,0.14883769127145863,0.0,0.035705155517682136,0.07186932849364802,0.09161290322580662,0.9034782608695655,0.5238764044943816,0.0,0.03915149927982142,0.39781350482315103,0.7530312489731541,0.6024362572401027,0.057285104029011324,0.09799744354495099,0.25822502145006154,0.07418866018436665,0.17858989829339778,0.11082809451549971,0.236682400539447,0.005507514926909596,0.061771058315334804,0.9763024469101329,0.1630716134598792,0.006421129149503213,0.4187811651833615,0.22947624847746656,0.1646629454701588,0.1688455661310136,1
126-0072-01,0.6398305084745766,0.3575623202301055,0.5752107325181053,0.03435182824628303,0.613381674357284,0.2755061378016659,0.49109511178476684,0.37203166226912954,0.22120615269180266,0.0011239638458296203,0.14596917605216353,0.1946921331715295,0.6437364228819695,0.27771825553462876,0.1634593742966464,0.03188967894850246,1.0000000000000036,0.16459156136713649,0.006864161849710948,0.2845540039897407,0.3350266700533404,0.5015041165294489,0.0,0.8167023554603853,0.7952061206901897,0.5996323673198012,0.06805293005671076,0.36821807808125073,0.40812530690370485,0.15588936997437486,0.10905125408942207,0.7018523702019794,0.25997340425531923,0.8145534193234362,0.39867788461538445,0.47530754934064956,0.36871508379888274,0.9823978744603123,0.6219979486053603,0.02022992856129062,0.5642399227188899,0.33106013639181653,0.0,0.708398133748056,0.04116906957077743,0.8384945212005714,0.19418658116790316,0.3118532455315147,0.6251465416178195,0.17646278712004668,0.41978353199068363,0.3673878205128205,0.8271604938271602,0.02126453076268784,0.13338414634146345,0.06645100417846073,0.09269007796361706,0.37925211946388987,0.15405247813411105,0.0,0.1741435562805872,0.008849557522123852,0.3476801226903643,0.11164138401227203,0.10459889349930845,0.09244678725162432,0.17980397672593756,0.2667595799194753,0.6080046870994908,0.1267925848198671,0.9617483745432107,0.4164162696958593,0.3812771233725976,0.9905462184873948,0.057258064516128915,0.9164725301740789,0.1684901531728665,0.2702842734275154,0.7828716348029654,0.08095440988495953,0.2442831215970962,0.3779211469534052,0.7573913043478264,0.38202247191011196,0.2795085563843791,0.23464711274060468,1.0,0.7825386915519337,0.22642861408013373,0.4910107870555333,0.18917767362590543,0.4069591868084931,0.3365955297386034,0.28270987760730915,0.05977671797095166,0.31714992133063613,0.5357216388717314,0.041684665226781714,0.9731182795698925,0.06902502157031926,0.14102253452871338,0.16759767720759955,0.3196102314250913,0.4871189351653068,0.9999999999999999,1
126-0072-02,0.38276836158192085,0.9490052732502399,0.18544461593256578,0.12425891070043449,0.3800263678312459,0.04929194164471701,0.3884046987495262,0.7487540310759311,0.10762521102982554,0.020652835667119382,0.8039567279193834,0.2763150952355828,0.19333816075307753,0.10547090866029839,0.024729912221471972,0.028011204481792715,0.360000000000003,0.7500839693772363,0.2442196531791907,0.389854659447136,0.1455422910845825,0.15175744141861935,0.35546405901526856,0.12113325646516226,0.6704362975776403,0.8855645508232624,0.11304347826086958,0.12985366369063334,0.0365979536412559,1.0,0.14721919302071979,0.037557518697664216,0.015957446808510634,0.35264054514480414,0.25608974358974357,0.6310292946278431,0.38789068398006954,0.3523746263699765,0.6226874641949305,0.060992572266641426,0.5054887152015455,0.4221946683199007,0.3382573860791187,0.2757236743089351,0.06600251634593568,0.1610290614578369,0.00294523356820639,0.20702862518478704,0.2765728800312622,0.09214365285661241,0.21359090286340598,0.6456997863247864,0.3484224965706446,0.01318400907286646,0.0,0.37902682302197055,0.02705404144732465,0.5946811130263483,0.06332361516035023,0.6284734333217069,0.028548123980424167,0.005899705014749235,0.4125148373407286,0.0,0.12171507607192256,0.13018638639395524,0.00513006529174008,0.29706900920685864,0.4575048518803324,0.11421534336014927,0.47140619809216444,0.5130817149138877,0.15127092374457524,0.22058823529411775,0.26834677419354835,0.1091417801243254,1.0,0.4141480432454836,0.887631681623098,0.111972731146144,0.182940108892922,0.4807168458781361,0.1808695652173915,1.0,0.5533128565160159,1.0,0.367717041800643,0.28879834390299997,0.04215680420373796,0.1656781093457082,0.365999147848317,0.4676225838238436,0.07122111377699203,0.5921392863299431,0.1554303056579233,0.04180714767363458,0.1115915173975705,0.0,0.34670683616234355,0.9085418464193271,0.07402471528955668,0.2596309621494246,0.24409257003654078,0.8898668956633745,0.32526691102300076,2
126-0074-02,0.43954802259887016,0.6484899328859062,0.6478689303098657,0.46166947824058757,0.15820698747528028,0.0,0.4892004547176958,0.17590149516270914,0.3148096042018383,0.025195522877347443,0.11714582098399517,0.2951511634042104,0.24402606806661842,0.2899998872210129,1.0,0.9999999999999999,0.20000000000000284,1.0,0.17124277456647397,0.3123396979196352,0.02717805435610887,0.2346421785940469,0.24909933093154935,0.7024542908911214,0.9844440724413941,0.8046071414603622,0.10406427221172027,0.5169316921126315,0.3426949402226743,0.5280904833436422,0.12050163576881134,0.0,0.0664893617021276,0.47688001946945724,0.4825721153846152,0.3718028144083545,0.4722935225728523,0.5971438060445036,0.5060838601895652,0.07977480247906514,0.7877404057258277,0.02262864228146308,0.3910866299449176,0.7470526262980988,0.08982529958954688,0.05288232491662659,0.9999999999999999,0.0,0.15406408753419304,0.08108323165879797,0.30250719276613247,0.6960470085470087,0.2784636488340191,0.026509781684150836,0.06631097560975596,0.33522038010513533,0.03205170920237227,0.4707496394273049,0.8997084548104959,0.07382862457853745,0.32014681892332786,0.0,1.0,0.08675643429350605,0.3692946058091286,0.10017337013172888,0.84563907436744,0.24526283188332343,0.13537661576769566,0.004517896700478086,0.5726828342271368,0.17237083180652257,0.020458772473651576,0.07037815126050417,0.7020161290322582,0.14531555472307744,0.06752110034385744,0.40585817415633296,0.5757900897385879,0.11938645078824031,0.3263157894736841,0.13964157706093205,0.12869565217391332,0.2991573033707864,0.6123299692847741,0.20917899698834574,0.28707395498392285,0.2654026878717184,0.18755598017555383,0.670518454777344,0.5517682147422242,0.37265407513703686,0.6334133097613335,1.0000000000000002,0.09348580099718187,0.2650033715441671,0.28520691785052504,0.5591792656587473,0.7494427707154578,0.29378774805867136,0.05573055488248124,0.2693776431231458,0.1926918392204629,0.9551309574924857,0.0,0
126-0075-01,0.18107344632768374,0.26180488974113136,0.1875816217499704,0.022456429644656835,0.0,0.11928134749774022,0.0,0.0,0.3965015944475709,0.0,0.2700207468879666,0.6291879913470162,0.7349746560463433,0.7055566206904328,0.29723722709880707,0.5781081663434604,0.6799999999999997,0.34735525416661783,0.11271676300578037,0.11634368766030206,0.49606299212598426,0.0034832172260925165,0.44158517756047344,0.5556580464503377,1.0,0.5163283663811646,0.24943289224952747,0.4945850282635107,0.06884063054305672,0.021277723778386548,0.07742639040348964,0.9429325576102567,0.2061170212765957,0.3094426867851058,0.0,0.007213027701566732,0.11173184357541899,0.6406509465293926,0.000517994298632289,0.027137247480721008,0.6469658382365855,0.3168009919404835,0.057336004006009134,0.1386896101941506,0.12847802322463542,0.0,0.07238812461941867,0.1991667786587824,0.32512700273544354,0.18089226035754072,0.10535689820523364,0.4600694444444444,0.0009144947416550586,0.01545222568755316,0.2972560975609757,0.1780563418250437,0.09782101685879929,0.010623702817743663,0.2581924198250731,0.43029880246482977,0.16068515497553015,0.11504424778761052,0.22415781678378988,0.4798022839611385,1.0,0.16584554395553947,0.19494248108612294,0.13504800518061777,0.2533963162327436,0.0,0.20131934886811254,0.09094906559179183,0.0,0.08788515406162456,0.7058467741935484,0.21615293663150748,0.330259456080025,0.18327518911263851,0.20864221615294587,0.9999999999999998,0.7223230490018149,0.0,0.17173913043478262,0.026685393258426338,0.440544098288723,0.021212518004452008,0.07935691318327975,0.9006670390694311,0.47184570370812684,1.0,0.2006817213463996,0.07503962172956813,1.0,0.17496983278745049,0.3878170388033818,0.480782198246797,1.0,0.431533477321814,0.7367795821392706,0.13589301121656605,0.08492851950569424,0.0,0.0,0.5946758265349933,0.08408321431781636,0
